supplier,supplier_status,item,basis,spec_date,delivery_period_end,payment_terms,option,logistics,declared_price,consent_price,spec_price,volume_requested,volume_contracted,bids_submitted,bids_contracted,id
АГРО-СЕМЕНА ООО,Трейдер,подсолнечник,"ЮР Чернянский МЭЗ ф-л, ООО",2023-06-16,2023-06-30,По факту,5.0,0.0,24.0,22.0,0.0,5000.0,0.0,1.0,0.0,"АГРО-СЕМЕНА ООО_ЮР Чернянский МЭЗ ф-л, ООО_2023-06-16"
АГРО-СФЕРА ООО,СХТП,подсолнечник,"Юг Руси, АО",2022-09-14,2022-10-14,По факту,10.0,0.0,24.5,24.5,24.5,200.0,200.0,1.0,1.0,"АГРО-СФЕРА ООО_Юг Руси, АО_2022-09-14"
АГРО-СФЕРА ООО,СХТП,подсолнечник,"Юг Руси, АО",2022-09-30,2022-10-30,По факту,10.0,0.0,23.5,23.5,23.4,300.0,300.0,1.0,1.0,"АГРО-СФЕРА ООО_Юг Руси, АО_2022-09-30"
АГРО-СФЕРА ООО,СХТП,пшеница,"ЮР Целинский филиал, АО",2022-10-04,2022-11-16,По факту,10.0,0.0,0.0,13.136363636363637,0.0,1000.0,0.0,1.0,0.0,"АГРО-СФЕРА ООО_ЮР Целинский филиал, АО_2022-10-04"
АГРО-СФЕРА ООО,СХТП,пшеница,"Юг Руси, АО",2022-10-04,2022-11-16,По факту,10.0,0.0,0.0,13.381818181818181,0.0,1000.0,0.0,1.0,0.0,"АГРО-СФЕРА ООО_Юг Руси, АО_2022-10-04"
АГРО-СФЕРА ООО,СХТП,подсолнечник,"Юг Руси, АО",2023-02-06,2023-03-10,По факту,10.0,0.0,30.0,30.0,30.0,260.0,260.0,1.0,1.0,"АГРО-СФЕРА ООО_Юг Руси, АО_2023-02-06"
АГРО-ТРЕЙД ООО,Трейдер,подсолнечник,"ЮР Успенский филиал, АО",2022-10-14,2022-11-14,По факту,10.0,0.0,22.5,22.0,22.0,400.0,400.0,1.0,1.0,"АГРО-ТРЕЙД ООО_ЮР Успенский филиал, АО_2022-10-14"
АГРО-ТРЕЙД ООО,Трейдер,подсолнечник,"ЮР Успенский филиал, АО",2022-11-24,2022-12-14,По факту,15.0,0.0,25.0,25.0,25.0,200.0,200.0,1.0,1.0,"АГРО-ТРЕЙД ООО_ЮР Успенский филиал, АО_2022-11-24"
АГРО-ТРЕЙД ООО,Трейдер,подсолнечник,"ЮР Успенский филиал, АО",2022-12-22,2022-12-23,По факту,10.0,0.0,25.0,25.0,25.0,70.0,70.0,1.0,1.0,"АГРО-ТРЕЙД ООО_ЮР Успенский филиал, АО_2022-12-22"
АГРО-ТРЕЙД ООО,Трейдер,подсолнечник,"ЮР Кировский Филиал, АО",2022-12-28,2023-01-31,По факту,15.0,0.0,27.0,25.0,0.0,300.0,0.0,1.0,0.0,"АГРО-ТРЕЙД ООО_ЮР Кировский Филиал, АО_2022-12-28"
АГРО-ТРЕЙД ООО,Трейдер,подсолнечник,"ЮР Успенский филиал, АО",2023-01-24,2023-02-20,По факту,5.0,0.0,28.0,27.5,0.0,200.0,0.0,1.0,0.0,"АГРО-ТРЕЙД ООО_ЮР Успенский филиал, АО_2023-01-24"
АГРО-ТРЕЙД ООО,Трейдер,подсолнечник,"Юг Руси, АО",2023-02-06,2023-03-07,По факту,5.0,0.0,29.0,29.0,0.0,500.0,0.0,1.0,0.0,"АГРО-ТРЕЙД ООО_Юг Руси, АО_2023-02-06"
АГРО-ТРЕЙД ООО,Трейдер,подсолнечник,"Юг Руси, АО",2023-06-02,2023-06-16,По факту,5.0,0.0,23.0,22.0,0.0,180.0,0.0,1.0,0.0,"АГРО-ТРЕЙД ООО_Юг Руси, АО_2023-06-02"
АГРОДОН ООО Миллеровский,СХТП,подсолнечник,"Юг Руси, АО",2022-08-31,2022-09-20,По факту,15.0,0.0,26.0,26.0,26.0,340.0,340.0,1.0,1.0,"АГРОДОН ООО Миллеровский_Юг Руси, АО_2022-08-31"
АГРОДОН ООО Миллеровский,СХТП,подсолнечник,"Юг Руси, АО",2023-04-21,2023-06-09,По факту,15.0,0.0,24.5,23.0,0.0,2800.0,0.0,1.0,0.0,"АГРОДОН ООО Миллеровский_Юг Руси, АО_2023-04-21"
АГРОДОН ООО Миллеровский,СХТП,подсолнечник,"Юг Руси, АО",2023-05-05,2023-05-26,По факту,15.0,0.0,25.0,25.0,0.0,2890.0,0.0,1.0,0.0,"АГРОДОН ООО Миллеровский_Юг Руси, АО_2023-05-05"
АГРОДОН ООО Миллеровский,СХТП,подсолнечник,"Юг Руси, АО",2023-05-11,2023-06-30,По факту,15.0,0.0,25.0,24.0,0.0,2890.0,0.0,1.0,0.0,"АГРОДОН ООО Миллеровский_Юг Руси, АО_2023-05-11"
АГРОДОН ООО Миллеровский,СХТП,подсолнечник,"Юг Руси, АО",2023-05-13,2023-06-30,По факту,15.0,0.0,25.0,25.0,25.0,2800.0,2800.0,1.0,1.0,"АГРОДОН ООО Миллеровский_Юг Руси, АО_2023-05-13"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2022-07-05,2022-07-25,По факту,10.0,0.0,0.0,25.0,0.0,350.0,0.0,1.0,0.0,"АГРОКЛУБ ООО_ЮР Лискинский МЭЗ ф-л, ООО_2022-07-05"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"Юг Руси, АО",2022-08-19,2022-08-24,По факту,10.0,0.0,27.0,27.0,27.0,150.0,150.0,1.0,1.0,"АГРОКЛУБ ООО_Юг Руси, АО_2022-08-19"
АГРОКЛУБ ООО,Трейдер,пшеница,"ЮР Базковский филиал, АО",2022-08-26,2022-09-29,По факту,10.0,0.0,0.0,9.68888888888889,0.0,4000.0,0.0,1.0,0.0,"АГРОКЛУБ ООО_ЮР Базковский филиал, АО_2022-08-26"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"Юг Руси, АО",2022-09-08,2022-10-10,По факту,10.0,0.0,26.0,26.0,24.0,1500.0,1500.0,1.0,1.0,"АГРОКЛУБ ООО_Юг Руси, АО_2022-09-08"
АГРОКЛУБ ООО,Трейдер,рапс,"ЮР Кропоткинский МЭЗ ф-л, ООО",2022-09-13,2022-10-31,По факту,10.0,0.0,0.0,21.0,0.0,10000.0,0.0,1.0,0.0,"АГРОКЛУБ ООО_ЮР Кропоткинский МЭЗ ф-л, ООО_2022-09-13"
АГРОКЛУБ ООО,Трейдер,лен,"ЮР Целинский филиал, АО",2022-09-20,2022-10-20,По факту,10.0,0.0,0.0,24.0,25.0,1500.0,1500.0,1.0,1.0,"АГРОКЛУБ ООО_ЮР Целинский филиал, АО_2022-09-20"
АГРОКЛУБ ООО,Трейдер,пшеница 5 класса,"Юг Руси, АО",2022-09-20,2022-10-31,По факту,10.0,0.0,0.0,11.2,0.0,1000.0,0.0,1.0,0.0,"АГРОКЛУБ ООО_Юг Руси, АО_2022-09-20"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2022-09-29,2022-10-14,По факту,10.0,0.0,24.0,24.0,24.0,350.0,350.0,1.0,1.0,"АГРОКЛУБ ООО_ЮР Лабинский МЭЗ ф-л, ООО_2022-09-29"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2022-10-10,2022-10-20,По факту,10.0,0.0,23.0,23.0,23.0,100.0,100.0,1.0,1.0,"АГРОКЛУБ ООО_ЮР Лабинский МЭЗ ф-л, ООО_2022-10-10"
АГРОКЛУБ ООО,Трейдер,лен,"ЮР Целинский филиал, АО",2022-10-15,2022-11-05,По факту,10.0,0.0,0.0,25.0,0.0,1500.0,0.0,1.0,0.0,"АГРОКЛУБ ООО_ЮР Целинский филиал, АО_2022-10-15"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Тарасовский филиал, АО",2022-10-19,2022-11-20,По факту,15.0,0.0,23.5,22.0,0.0,500.0,0.0,1.0,0.0,"АГРОКЛУБ ООО_ЮР Тарасовский филиал, АО_2022-10-19"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Морозовский филиал, АО",2022-10-24,2022-11-10,По факту,10.0,0.0,22.5,22.0,0.0,120.0,0.0,1.0,0.0,"АГРОКЛУБ ООО_ЮР Морозовский филиал, АО_2022-10-24"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Базковский филиал, АО",2022-10-25,2022-11-16,По факту,10.0,0.0,22.5,22.0,22.0,150.0,150.0,1.0,1.0,"АГРОКЛУБ ООО_ЮР Базковский филиал, АО_2022-10-25"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Валуйский МЭЗ ф-л, ООО",2022-11-03,2022-12-30,По факту,15.0,0.0,25.0,24.0,0.0,2000.0,0.0,1.0,0.0,"АГРОКЛУБ ООО_ЮР Валуйский МЭЗ ф-л, ООО_2022-11-03"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Тарасовский филиал, АО",2022-11-09,2022-11-30,По факту,15.0,0.0,24.0,24.0,24.0,300.0,300.0,1.0,1.0,"АГРОКЛУБ ООО_ЮР Тарасовский филиал, АО_2022-11-09"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"Юг Руси, АО",2022-11-10,2022-12-30,По факту,15.0,0.0,25.0,23.0,0.0,1000.0,0.0,1.0,0.0,"АГРОКЛУБ ООО_Юг Руси, АО_2022-11-10"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Морозовский филиал, АО",2022-11-11,2022-12-30,По факту,15.0,0.0,25.0,25.0,25.0,1500.0,1503.0,1.0,1.0,"АГРОКЛУБ ООО_ЮР Морозовский филиал, АО_2022-11-11"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Валуйский МЭЗ ф-л, ООО",2022-11-16,2022-12-25,По факту,15.0,0.0,25.0,25.0,25.0,300.0,300.0,1.0,1.0,"АГРОКЛУБ ООО_ЮР Валуйский МЭЗ ф-л, ООО_2022-11-16"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2022-11-21,2022-12-30,По факту,10.0,0.0,25.5,25.0,25.0,300.0,300.0,1.0,1.0,"АГРОКЛУБ ООО_ЮР Лабинский МЭЗ ф-л, ООО_2022-11-21"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"Юг Руси, АО",2022-11-21,2022-12-30,По факту,10.0,0.0,25.5,24.0,0.0,1000.0,0.0,1.0,0.0,"АГРОКЛУБ ООО_Юг Руси, АО_2022-11-21"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Белокалитвинский филиал, АО",2022-11-24,2022-12-30,По факту,15.0,0.0,26.0,25.0,25.0,1500.0,1500.0,1.0,1.0,"АГРОКЛУБ ООО_ЮР Белокалитвинский филиал, АО_2022-11-24"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Валуйский МЭЗ ф-л, ООО",2022-12-15,2022-12-31,По факту,15.0,0.0,26.5,26.0,26.0,150.0,150.0,1.0,1.0,"АГРОКЛУБ ООО_ЮР Валуйский МЭЗ ф-л, ООО_2022-12-15"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Базковский филиал, АО",2022-12-16,2023-01-20,По факту,15.0,0.0,27.0,25.0,0.0,400.0,0.0,1.0,0.0,"АГРОКЛУБ ООО_ЮР Базковский филиал, АО_2022-12-16"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Морозовский филиал, АО",2023-01-05,2023-01-06,По факту,5.0,0.0,25.0,25.0,25.0,82.0,82.0,1.0,1.0,"АГРОКЛУБ ООО_ЮР Морозовский филиал, АО_2023-01-05"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Базковский филиал, АО",2023-01-10,2023-01-31,По факту,15.0,0.0,29.0,27.0,27.0,450.0,450.0,1.0,1.0,"АГРОКЛУБ ООО_ЮР Базковский филиал, АО_2023-01-10"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Белокалитвинский филиал, АО",2023-01-12,2023-01-16,По факту,15.0,0.0,27.0,27.0,27.0,50.0,67.4,1.0,1.0,"АГРОКЛУБ ООО_ЮР Белокалитвинский филиал, АО_2023-01-12"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Белокалитвинский филиал, АО",2023-01-21,2023-01-21,По факту,5.0,0.0,27.0,27.0,27.0,21.51,21.51,1.0,1.0,"АГРОКЛУБ ООО_ЮР Белокалитвинский филиал, АО_2023-01-21"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Белокалитвинский филиал, АО",2023-01-31,2023-03-01,По факту,5.0,0.0,30.0,30.0,30.0,1000.0,1000.0,1.0,1.0,"АГРОКЛУБ ООО_ЮР Белокалитвинский филиал, АО_2023-01-31"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2023-02-03,2023-03-15,По факту,5.0,0.0,33.0,31.0,0.0,1000.0,0.0,1.0,0.0,"АГРОКЛУБ ООО_ЮР Лискинский МЭЗ ф-л, ООО_2023-02-03"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Целинский филиал, АО",2023-02-03,2023-02-28,По факту,5.0,0.0,31.0,31.0,31.0,500.0,700.0,1.0,1.0,"АГРОКЛУБ ООО_ЮР Целинский филиал, АО_2023-02-03"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2023-02-06,2023-03-06,По факту,5.0,0.0,31.0,31.0,0.0,400.0,0.0,1.0,0.0,"АГРОКЛУБ ООО_ЮР Лабинский МЭЗ ф-л, ООО_2023-02-06"
АГРОКЛУБ ООО,Трейдер,рапс,"ЮР Кропоткинский МЭЗ ф-л, ООО",2023-02-06,2023-03-13,По факту,5.0,0.0,30.5,30.5,30.5,800.0,800.0,1.0,1.0,"АГРОКЛУБ ООО_ЮР Кропоткинский МЭЗ ф-л, ООО_2023-02-06"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Аннинский МЭЗ ф-л, ООО",2023-02-08,2023-03-08,По факту,5.0,0.0,32.0,31.0,0.0,600.0,0.0,1.0,0.0,"АГРОКЛУБ ООО_ЮР Аннинский МЭЗ ф-л, ООО_2023-02-08"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Тарасовский филиал, АО",2023-02-09,2023-03-15,По факту,5.0,0.0,31.0,31.0,31.0,1000.0,280.0,1.0,1.0,"АГРОКЛУБ ООО_ЮР Тарасовский филиал, АО_2023-02-09"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Морозовский филиал, АО",2023-02-10,2023-03-20,По факту,5.0,0.0,31.0,31.0,31.0,1000.0,1000.0,1.0,1.0,"АГРОКЛУБ ООО_ЮР Морозовский филиал, АО_2023-02-10"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Лабинский МЭЗ ф-л, ООО",2023-02-15,2023-03-15,По факту,5.0,0.0,31.6,31.6,31.6,400.0,256.49,1.0,1.0,"АГРОКЛУБ ООО_ЮР Лабинский МЭЗ ф-л, ООО_2023-02-15"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Морозовский филиал, АО",2023-02-20,2023-04-30,По факту,5.0,0.0,32.0,31.0,0.0,3500.0,0.0,1.0,0.0,"АГРОКЛУБ ООО_ЮР Морозовский филиал, АО_2023-02-20"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Аннинский МЭЗ ф-л, ООО",2023-02-21,2023-03-23,По факту,5.0,0.0,31.7,31.7,0.0,300.0,0.0,1.0,0.0,"АГРОКЛУБ ООО_ЮР Аннинский МЭЗ ф-л, ООО_2023-02-21"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Базковский филиал, АО",2023-02-21,2023-04-30,По факту,5.0,0.0,32.0,32.0,29.0,7000.0,7000.0,1.0,1.0,"АГРОКЛУБ ООО_ЮР Базковский филиал, АО_2023-02-21"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Аннинский МЭЗ ф-л, ООО",2023-02-22,2023-03-31,По факту,5.0,0.0,31.7,31.7,31.7,1400.0,1000.0,1.0,1.0,"АГРОКЛУБ ООО_ЮР Аннинский МЭЗ ф-л, ООО_2023-02-22"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2023-02-22,2023-04-06,По факту,5.0,0.0,31.7,31.7,0.0,1000.0,0.0,1.0,0.0,"АГРОКЛУБ ООО_ЮР Лискинский МЭЗ ф-л, ООО_2023-02-22"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Морозовский филиал, АО",2023-02-22,2023-04-20,По факту,5.0,0.0,31.0,31.0,31.0,1000.0,1000.0,1.0,1.0,"АГРОКЛУБ ООО_ЮР Морозовский филиал, АО_2023-02-22"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"Юг Руси, АО",2023-02-22,2023-04-06,По факту,5.0,0.0,32.0,31.5,0.0,850.0,0.0,1.0,0.0,"АГРОКЛУБ ООО_Юг Руси, АО_2023-02-22"
АГРОКЛУБ ООО,Трейдер,рапс,"ЮР Кропоткинский МЭЗ ф-л, ООО",2023-02-23,2023-03-31,По факту,5.0,0.0,31.0,31.0,31.0,1000.0,1800.0,1.0,1.0,"АГРОКЛУБ ООО_ЮР Кропоткинский МЭЗ ф-л, ООО_2023-02-23"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2023-03-01,2023-04-07,По факту,5.0,0.0,31.5,31.5,31.5,600.0,188.0,1.0,1.0,"АГРОКЛУБ ООО_ЮР Лискинский МЭЗ ф-л, ООО_2023-03-01"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Целинский филиал, АО",2023-03-01,2023-03-22,По факту,5.0,0.0,31.0,31.0,31.0,300.0,300.0,1.0,1.0,"АГРОКЛУБ ООО_ЮР Целинский филиал, АО_2023-03-01"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"Юг Руси, АО",2023-03-01,2023-04-06,По факту,5.0,0.0,31.5,31.5,0.0,850.0,0.0,1.0,0.0,"АГРОКЛУБ ООО_Юг Руси, АО_2023-03-01"
АГРОКЛУБ ООО,Трейдер,рапс,"ЮР Кропоткинский МЭЗ ф-л, ООО",2023-03-02,2023-04-30,По факту,5.0,0.0,31.5,30.0,0.0,5000.0,0.0,1.0,0.0,"АГРОКЛУБ ООО_ЮР Кропоткинский МЭЗ ф-л, ООО_2023-03-02"
АГРОКЛУБ ООО,Трейдер,рапс,"ЮР Кропоткинский МЭЗ ф-л, ООО",2023-03-03,2023-05-10,По факту,5.0,0.0,31.0,30.5,0.0,5000.0,0.0,1.0,0.0,"АГРОКЛУБ ООО_ЮР Кропоткинский МЭЗ ф-л, ООО_2023-03-03"
АГРОКЛУБ ООО,Трейдер,подсолнечник,"ЮР Целинский филиал, АО",2023-03-06,2023-04-20,По факту,5.0,0.0,31.0,31.0,0.0,2500.0,0.0,1.0,0.0,"АГРОКЛУБ ООО_ЮР Целинский филиал, АО_2023-03-06"
АГРОМОЛОКО ООО,СХТП,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2022-10-07,2022-10-28,По факту,15.0,0.0,25.5,25.5,25.5,500.0,500.0,1.0,1.0,"АГРОМОЛОКО ООО_ЮР Лискинский МЭЗ ф-л, ООО_2022-10-07"
АГРОМОЛОКО ООО,СХТП,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2022-10-12,2022-11-09,По факту,15.0,0.0,24.0,24.0,24.0,500.0,600.0,1.0,1.0,"АГРОМОЛОКО ООО_ЮР Лискинский МЭЗ ф-л, ООО_2022-10-12"
АГРОМОЛОКО ООО,СХТП,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2022-11-18,2022-12-18,По факту,15.0,0.0,25.5,25.0,25.0,300.0,300.0,1.0,1.0,"АГРОМОЛОКО ООО_ЮР Лискинский МЭЗ ф-л, ООО_2022-11-18"
АГРОМОЛОКО ООО,СХТП,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2022-12-08,2022-12-30,По факту,15.0,0.0,28.0,27.0,27.0,600.0,600.0,1.0,1.0,"АГРОМОЛОКО ООО_ЮР Лискинский МЭЗ ф-л, ООО_2022-12-08"
АГРОМОЛОКО ООО,СХТП,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2023-02-09,2023-02-28,По факту,10.0,0.0,31.0,31.0,31.0,130.0,130.0,1.0,1.0,"АГРОМОЛОКО ООО_ЮР Лискинский МЭЗ ф-л, ООО_2023-02-09"
АГРОМОЛОКО ООО,СХТП,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2023-02-28,2023-03-21,По факту,15.0,0.0,32.5,31.0,0.0,130.0,0.0,1.0,0.0,"АГРОМОЛОКО ООО_ЮР Лискинский МЭЗ ф-л, ООО_2023-02-28"
АГРОМОЛОКО ООО,СХТП,подсолнечник,"ЮР Лискинский МЭЗ ф-л, ООО",2023-03-01,2023-03-22,По факту,15.0,0.0,31.0,31.0,31.0,150.0,150.0,1.0,1.0,"АГРОМОЛОКО ООО_ЮР Лискинский МЭЗ ф-л, ООО_2023-03-01"
